0.7517	 0.7726	 0.7670	 0.9800	 -0.9800	 -0.9800
0.7307	 0.7855	 0.8319	 0.9800	 -0.9800	 -0.9800
0.8395	 0.8517	 0.7585	 0.9800	 -0.9800	 -0.9800
0.7581	 0.8017	 0.8000	 0.9800	 -0.9800	 -0.9800
0.7862	 0.8720	 0.7730	 0.9800	 -0.9800	 -0.9800
0.7316	 0.7806	 0.8022	 0.9800	 -0.9800	 -0.9800
0.7603	 0.7591	 0.7767	 0.9800	 -0.9800	 -0.9800
0.8227	 0.8407	 0.7267	 0.9800	 -0.9800	 -0.9800
0.7267	 0.7696	 0.7968	 0.9800	 -0.9800	 -0.9800
0.7752	 0.7392	 0.7605	 0.9800	 -0.9800	 -0.9800
0.7388	 0.7992	 0.8411	 0.9800	 -0.9800	 -0.9800
0.7916	 0.7173	 0.7816	 0.9800	 -0.9800	 -0.9800
0.7771	 0.7150	 0.7576	 0.9800	 -0.9800	 -0.9800
0.7988	 0.8911	 0.8377	 0.9800	 -0.9800	 -0.9800
0.7558	 0.8511	 0.7488	 0.9800	 -0.9800	 -0.9800
0.7439	 0.8343	 0.7744	 0.9800	 -0.9800	 -0.9800
0.7863	 0.8093	 0.7772	 0.9800	 -0.9800	 -0.9800
0.8384	 0.8886	 0.8096	 0.9800	 -0.9800	 -0.9800
0.8829	 0.8012	 0.8268	 0.9800	 -0.9800	 -0.9800
0.7999	 0.7735	 0.7169	 0.9800	 -0.9800	 -0.9800
0.8509	 0.7216	 0.7898	 0.9800	 -0.9800	 -0.9800
0.8369	 0.7747	 0.7286	 0.9800	 -0.9800	 -0.9800
0.8000	 0.8805	 0.7603	 0.9800	 -0.9800	 -0.9800
0.7299	 0.7877	 0.8076	 0.9800	 -0.9800	 -0.9800
0.8474	 0.8710	 0.8059	 0.9800	 -0.9800	 -0.9800
0.8417	 0.8041	 0.8718	 0.9800	 -0.9800	 -0.9800
0.7952	 0.7608	 0.7716	 0.9800	 -0.9800	 -0.9800
0.8898	 0.8406	 0.7898	 0.9800	 -0.9800	 -0.9800
0.8188	 0.8946	 0.7819	 0.9800	 -0.9800	 -0.9800
0.8130	 0.8134	 0.7018	 0.9800	 -0.9800	 -0.9800
0.8470	 0.7185	 0.7776	 0.9800	 -0.9800	 -0.9800
0.8601	 0.7699	 0.8433	 0.9800	 -0.9800	 -0.9800
0.7746	 0.7956	 0.7784	 0.9800	 -0.9800	 -0.9800
0.8070	 0.7323	 0.8224	 0.9800	 -0.9800	 -0.9800
0.7748	 0.7354	 0.8182	 0.9800	 -0.9800	 -0.9800
0.7212	 0.7512	 0.7714	 0.9800	 -0.9800	 -0.9800
0.7645	 0.8340	 0.8611	 0.9800	 -0.9800	 -0.9800
0.8061	 0.7831	 0.7780	 0.9800	 -0.9800	 -0.9800
0.7290	 0.7961	 0.8518	 0.9800	 -0.9800	 -0.9800
0.7662	 0.8083	 0.8276	 0.9800	 -0.9800	 -0.9800
0.7293	 0.7885	 0.7792	 0.9800	 -0.9800	 -0.9800
0.7382	 0.8122	 0.8543	 0.9800	 -0.9800	 -0.9800
0.8412	 0.8721	 0.7951	 0.9800	 -0.9800	 -0.9800
0.7415	 0.7798	 0.7385	 0.9800	 -0.9800	 -0.9800
0.8631	 0.8070	 0.7753	 0.9800	 -0.9800	 -0.9800
0.8322	 0.8311	 0.8344	 0.9800	 -0.9800	 -0.9800
0.7467	 0.8276	 0.7646	 0.9800	 -0.9800	 -0.9800
0.8284	 0.8899	 0.8164	 0.9800	 -0.9800	 -0.9800
0.7473	 0.8309	 0.7809	 0.9800	 -0.9800	 -0.9800
0.8015	 0.7965	 0.7699	 0.9800	 -0.9800	 -0.9800
0.7943	 0.8043	 0.8565	 0.9800	 -0.9800	 -0.9800
0.8286	 0.7910	 0.7100	 0.9800	 -0.9800	 -0.9800
-0.6489	 -0.6846	 -0.8617	 -0.9800	 0.9800	 -0.9800
-0.8616	 -0.8159	 -0.7214	 -0.9800	 0.9800	 -0.9800
-0.7599	 -0.9439	 -0.9413	 -0.9800	 0.9800	 -0.9800
-0.6491	 -0.8477	 -0.7071	 -0.9800	 0.9800	 -0.9800
-0.8697	 -0.7869	 -0.6548	 -0.9800	 0.9800	 -0.9800
-0.8560	 -0.8596	 -0.7847	 -0.9800	 0.9800	 -0.9800
-0.9327	 -0.9011	 -0.7286	 -0.9800	 0.9800	 -0.9800
-0.9136	 -0.9382	 -0.9635	 -0.9800	 0.9800	 -0.9800
-0.9833	 -0.6641	 -0.8223	 -0.9800	 0.9800	 -0.9800
-0.8002	 -0.9183	 -0.6245	 -0.9800	 0.9800	 -0.9800
-0.8892	 -0.7555	 -0.9975	 -0.9800	 0.9800	 -0.9800
-0.8244	 -0.7087	 -0.8829	 -0.9800	 0.9800	 -0.9800
-0.6990	 -0.8154	 -0.8025	 -0.9800	 0.9800	 -0.9800
-0.8536	 -0.9886	 -0.9056	 -0.9800	 0.9800	 -0.9800
-0.6713	 -0.9270	 -0.8140	 -0.9800	 0.9800	 -0.9800
-0.7289	 -0.9026	 -0.8207	 -0.9800	 0.9800	 -0.9800
-0.7337	 -0.6932	 -0.8031	 -0.9800	 0.9800	 -0.9800
-0.8740	 -0.9592	 -0.7295	 -0.9800	 0.9800	 -0.9800
-0.8314	 -0.5937	 -0.7473	 -0.9800	 0.9800	 -0.9800
-0.8278	 -0.6157	 -0.9200	 -0.9800	 0.9800	 -0.9800
-0.6958	 -0.7311	 -0.9635	 -0.9800	 0.9800	 -0.9800
-0.6753	 -0.9870	 -0.8563	 -0.9800	 0.9800	 -0.9800
-0.6547	 -0.9402	 -0.8458	 -0.9800	 0.9800	 -0.9800
-0.6833	 -0.9046	 -0.7829	 -0.9800	 0.9800	 -0.9800
-0.9973	 -0.7024	 -0.7767	 -0.9800	 0.9800	 -0.9800
-0.5903	 -0.7902	 -0.6851	 -0.9800	 0.9800	 -0.9800
-0.8659	 -0.5957	 -0.8721	 -0.9800	 0.9800	 -0.9800
-0.8714	 -0.9800	 -0.7682	 -0.9800	 0.9800	 -0.9800
-0.7710	 -0.9370	 -0.9120	 -0.9800	 0.9800	 -0.9800
-0.9224	 -0.8842	 -0.6697	 -0.9800	 0.9800	 -0.9800
-0.6721	 -0.9071	 -0.9064	 -0.9800	 0.9800	 -0.9800
-0.6663	 -0.9695	 -0.6975	 -0.9800	 0.9800	 -0.9800
-0.9431	 -0.7279	 -0.8159	 -0.9800	 0.9800	 -0.9800
-0.7625	 -0.8665	 -0.6417	 -0.9800	 0.9800	 -0.9800
-0.6791	 -0.9044	 -0.6738	 -0.9800	 0.9800	 -0.9800
-0.7172	 -0.9732	 -0.7511	 -0.9800	 0.9800	 -0.9800
-0.6876	 -0.6391	 -0.7933	 -0.9800	 0.9800	 -0.9800
-0.9225	 -0.8047	 -0.7470	 -0.9800	 0.9800	 -0.9800
-0.7261	 -0.8624	 -0.5776	 -0.9800	 0.9800	 -0.9800
-0.9927	 -0.7976	 -0.8997	 -0.9800	 0.9800	 -0.9800
-0.5892	 -0.7563	 -0.8764	 -0.9800	 0.9800	 -0.9800
-0.8739	 -0.7829	 -0.7398	 -0.9800	 0.9800	 -0.9800
-0.6834	 -0.7014	 -0.8611	 -0.9800	 0.9800	 -0.9800
-0.6930	 -0.9740	 -0.7078	 -0.9800	 0.9800	 -0.9800
-0.8065	 -0.6522	 -0.9800	 -0.9800	 0.9800	 -0.9800
-0.8731	 -0.6419	 -0.8713	 -0.9800	 0.9800	 -0.9800
-0.9259	 -0.6836	 -0.8620	 -0.9800	 0.9800	 -0.9800
-0.7355	 -0.9618	 -0.6379	 -0.9800	 0.9800	 -0.9800
-0.8830	 -0.6608	 -0.6235	 -0.9800	 0.9800	 -0.9800
-0.8138	 -0.8531	 -0.6214	 -0.9800	 0.9800	 -0.9800
-0.7357	 -0.9231	 -0.6336	 -0.9800	 0.9800	 -0.9800
-0.7189	 -0.6697	 -0.9902	 -0.9800	 0.9800	 -0.9800
-0.9094	 -0.9376	 -0.8478	 -0.9800	 0.9800	 -0.9800
-0.7891	 -0.9953	 -0.7299	 -0.9800	 0.9800	 -0.9800
-0.7187	 -0.6582	 -0.6498	 -0.9800	 0.9800	 -0.9800
-0.8652	 -0.9402	 -0.9737	 -0.9800	 0.9800	 -0.9800
-0.7882	 -0.8780	 -0.7579	 -0.9800	 0.9800	 -0.9800
-0.8702	 -0.8671	 -0.5991	 -0.9800	 0.9800	 -0.9800
-0.9338	 -0.9045	 -0.9170	 -0.9800	 0.9800	 -0.9800
-0.8564	 -0.9618	 -0.8876	 -0.9800	 0.9800	 -0.9800
-0.7097	 -0.8657	 -0.8380	 -0.9800	 0.9800	 -0.9800
-0.8258	 -0.9248	 -0.7266	 -0.9800	 0.9800	 -0.9800
-0.6695	 -0.6721	 -0.9152	 -0.9800	 0.9800	 -0.9800
-0.7989	 -0.8686	 -0.6417	 -0.9800	 0.9800	 -0.9800
-0.9500	 -0.7458	 -0.7641	 -0.9800	 0.9800	 -0.9800
-0.8392	 -0.8863	 -0.9626	 -0.9800	 0.9800	 -0.9800
-0.8724	 -0.7711	 -0.8593	 -0.9800	 0.9800	 -0.9800
-0.8687	 -0.6257	 -0.8931	 -0.9800	 0.9800	 -0.9800
-0.7060	 -0.8114	 -0.9379	 -0.9800	 0.9800	 -0.9800
-0.9010	 -0.8499	 -0.6810	 -0.9800	 0.9800	 -0.9800
-0.9269	 -0.9307	 -0.8138	 -0.9800	 0.9800	 -0.9800
-0.8745	 -0.9556	 -0.7785	 -0.9800	 0.9800	 -0.9800
-0.6724	 -0.9440	 -0.7940	 -0.9800	 0.9800	 -0.9800
-0.8080	 -0.8654	 -0.8065	 -0.9800	 0.9800	 -0.9800
-0.9887	 -0.9033	 -0.8895	 -0.9800	 0.9800	 -0.9800
-0.9294	 -0.8778	 -0.8917	 -0.9800	 0.9800	 -0.9800
-0.7516	 -0.8610	 -0.8555	 -0.9800	 0.9800	 -0.9800
-0.7921	 -0.7148	 -0.8386	 -0.9800	 0.9800	 -0.9800
-0.9073	 -0.9598	 -0.7461	 -0.9800	 0.9800	 -0.9800
-0.7328	 -0.6519	 -0.9203	 -0.9800	 0.9800	 -0.9800
-0.8020	 -0.8302	 -0.7042	 -0.9800	 0.9800	 -0.9800
-0.7589	 -0.8200	 -0.8409	 -0.9800	 0.9800	 -0.9800
-0.9751	 -0.8887	 -0.9358	 -0.9800	 0.9800	 -0.9800
-0.7158	 -0.9152	 -0.6051	 -0.9800	 0.9800	 -0.9800
-0.9185	 -0.7794	 -0.8431	 -0.9800	 0.9800	 -0.9800
-0.8590	 -0.7467	 -0.6853	 -0.9800	 0.9800	 -0.9800
-0.8735	 -0.8850	 -0.9474	 -0.9800	 0.9800	 -0.9800
-0.8987	 -0.8163	 -0.9240	 -0.9800	 0.9800	 -0.9800
-0.9480	 -0.8724	 -0.9228	 -0.9800	 0.9800	 -0.9800
-0.8226	 -0.7870	 -0.9574	 -0.9800	 0.9800	 -0.9800
-0.7667	 -0.9062	 -0.9358	 -0.9800	 0.9800	 -0.9800
-0.9100	 -0.6909	 -0.9718	 -0.9800	 0.9800	 -0.9800
-0.5822	 -0.8021	 -0.8335	 -0.9800	 0.9800	 -0.9800
-0.8023	 -0.8434	 -0.9036	 -0.9800	 0.9800	 -0.9800
-0.6795	 -0.7050	 -0.8234	 -0.9800	 0.9800	 -0.9800
-0.7951	 -0.9307	 -0.9518	 -0.9800	 0.9800	 -0.9800
-0.8806	 -0.7624	 -0.7136	 -0.9800	 0.9800	 -0.9800
-0.6940	 -0.6341	 -0.7547	 -0.9800	 0.9800	 -0.9800
-0.6972	 -0.7273	 -0.7718	 -0.9800	 0.9800	 -0.9800
-0.8563	 -0.8508	 -0.6683	 -0.9800	 0.9800	 -0.9800
-0.9118	 -0.8721	 -0.9087	 -0.9800	 0.9800	 -0.9800
-0.8628	 -0.7192	 -0.6498	 -0.9800	 0.9800	 -0.9800
-0.5985	 -0.8110	 -0.7442	 -0.9800	 0.9800	 -0.9800
-0.7949	 -0.9106	 -0.8645	 -0.9800	 0.9800	 -0.9800
-0.7133	 -0.6719	 -0.8638	 -0.9800	 0.9800	 -0.9800
-0.7104	 -0.7022	 -0.9931	 -0.9800	 0.9800	 -0.9800
-0.5999	 -0.8550	 -0.7422	 -0.9800	 0.9800	 -0.9800
-0.8569	 -0.6806	 -0.8917	 -0.9800	 0.9800	 -0.9800
-0.7669	 -0.6027	 -0.8392	 -0.9800	 0.9800	 -0.9800
-0.7451	 -0.7463	 -0.9764	 -0.9800	 0.9800	 -0.9800
-0.7284	 -0.6410	 -0.9255	 -0.9800	 0.9800	 -0.9800
-0.7550	 -0.6763	 -0.7302	 -0.9800	 0.9800	 -0.9800
-0.7082	 -0.9958	 -0.7137	 -0.9800	 0.9800	 -0.9800
-0.6453	 -0.8195	 -0.7024	 -0.9800	 0.9800	 -0.9800
-0.6803	 -0.7572	 -0.8195	 -0.9800	 0.9800	 -0.9800
-0.5805	 -0.8359	 -0.8766	 -0.9800	 0.9800	 -0.9800
-0.8415	 -0.6475	 -0.8215	 -0.9800	 0.9800	 -0.9800
-0.7111	 -0.6866	 -0.8002	 -0.9800	 0.9800	 -0.9800
-0.9073	 -0.7256	 -0.6745	 -0.9800	 0.9800	 -0.9800
-0.8961	 -0.7610	 -0.9681	 -0.9800	 0.9800	 -0.9800
-0.9536	 -0.8030	 -0.6512	 -0.9800	 0.9800	 -0.9800
-0.7857	 -0.8701	 -0.8043	 -0.9800	 0.9800	 -0.9800
-0.6002	 -0.7987	 -0.6698	 -0.9800	 0.9800	 -0.9800
-0.7582	 -0.6943	 -0.9081	 -0.9800	 0.9800	 -0.9800
-0.9690	 -0.7770	 -0.9517	 -0.9800	 0.9800	 -0.9800
-0.7726	 -0.8558	 -0.9419	 -0.9800	 0.9800	 -0.9800
-0.8940	 -0.8963	 -0.9000	 -0.9800	 0.9800	 -0.9800
-0.8009	 -0.8398	 -0.8336	 -0.9800	 0.9800	 -0.9800
-0.8793	 -0.8301	 -0.6239	 -0.9800	 0.9800	 -0.9800
-0.9798	 -0.7583	 -0.7150	 -0.9800	 0.9800	 -0.9800
-0.7784	 -0.7151	 -0.5834	 -0.9800	 0.9800	 -0.9800
-0.8733	 -0.6558	 -0.8304	 -0.9800	 0.9800	 -0.9800
-0.7290	 -0.8032	 -0.7893	 -0.9800	 0.9800	 -0.9800
-0.8729	 -0.7114	 -0.7462	 -0.9800	 0.9800	 -0.9800
-0.5767	 -0.8871	 -0.7646	 -0.9800	 0.9800	 -0.9800
-0.8041	 -0.9989	 -0.9413	 -0.9800	 0.9800	 -0.9800
-0.6779	 -0.8300	 -0.6599	 -0.9800	 0.9800	 -0.9800
-0.7531	 -0.6020	 -0.8683	 -0.9800	 0.9800	 -0.9800
-0.9472	 -0.7738	 -0.9746	 -0.9800	 0.9800	 -0.9800
-0.8647	 -0.9571	 -0.6527	 -0.9800	 0.9800	 -0.9800
-0.7024	 -0.6873	 -0.9588	 -0.9800	 0.9800	 -0.9800
-0.9265	 -0.8319	 -0.9729	 -0.9800	 0.9800	 -0.9800
-0.8722	 -0.9284	 -0.9873	 -0.9800	 0.9800	 -0.9800
-0.7207	 -0.6479	 -0.9318	 -0.9800	 0.9800	 -0.9800
-0.7278	 -0.8123	 -0.6873	 -0.9800	 0.9800	 -0.9800
-0.9412	 -0.9007	 -0.7170	 -0.9800	 0.9800	 -0.9800
-0.6974	 -0.7617	 -0.6035	 -0.9800	 0.9800	 -0.9800
-0.9469	 -0.9309	 -0.7734	 -0.9800	 0.9800	 -0.9800
-0.9794	 -0.8455	 -0.6543	 -0.9800	 0.9800	 -0.9800
-0.8446	 -0.8055	 -0.6457	 -0.9800	 0.9800	 -0.9800
-0.7760	 -0.8215	 -0.7740	 -0.9800	 0.9800	 -0.9800
-0.7651	 -0.7487	 -0.7840	 -0.9800	 0.9800	 -0.9800
-0.6865	 -0.7684	 -0.9056	 -0.9800	 0.9800	 -0.9800
-0.6738	 -0.7745	 -0.7136	 -0.9800	 0.9800	 -0.9800
-0.9066	 -0.8383	 -0.7273	 -0.9800	 0.9800	 -0.9800
-0.8627	 -0.9432	 -0.6556	 -0.9800	 0.9800	 -0.9800
-0.9057	 -0.7407	 -0.5876	 -0.9800	 0.9800	 -0.9800
-0.9368	 -0.7189	 -0.8804	 -0.9800	 0.9800	 -0.9800
-0.8138	 -0.5933	 -0.9284	 -0.9800	 0.9800	 -0.9800
-0.7222	 -0.5878	 -0.8555	 -0.9800	 0.9800	 -0.9800
-0.6688	 -0.8730	 -0.8076	 -0.9800	 0.9800	 -0.9800
-0.8570	 -0.9095	 -0.6467	 -0.9800	 0.9800	 -0.9800
-0.5706	 -0.8338	 -0.7336	 -0.9800	 0.9800	 -0.9800
-0.8282	 -0.8047	 -0.8077	 -0.9800	 0.9800	 -0.9800
-0.6991	 -0.7451	 -0.9671	 -0.9800	 0.9800	 -0.9800
